url,title,host,location,room_type,bed,bath,feat_amenities,rate,reviews,price
https://www.airbnb.com/rooms/35743005?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,5*Private Suite ocean view near Airport/Miraflores,Karina,San Miguel,1 bedroom,2 beds,1 bath,Show all 36 amenities,4.63,(57 reviews),€26
https://www.airbnb.com/rooms/14798103?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,Great Condo/Ocean View/Balcony,Juan Carlos,Miraflores,2 bedrooms,2 beds,2 baths,Show all 31 amenities,4.84,(122 reviews),€37
https://www.airbnb.com/rooms/40511140?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,Acogedor Departamento en Surquillo,Luisa,Cercado de Lima,2 bedrooms,2 beds,2 baths,Show all 14 amenities,,,€14
https://www.airbnb.com/rooms/28376879?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,Miraflores apartament,Saul,Miraflores,2 bedrooms,2 beds,2 baths,Show all 32 amenities,4.92,(13 reviews),€28
https://www.airbnb.com/rooms/plus/24632969?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,,,,,,,,,,
https://www.airbnb.com/rooms/27907111?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,Apartment in Historical Miraflores building(2b-5p),Jorge,Distrito de Lima,2 bedrooms,3 beds,1 bath,Show all 20 amenities,4.73,(70 reviews),€29
https://www.airbnb.com/rooms/34320979?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,Lindo y Romantico Apartamento,Ana Maria,Cercado de Lima,3 bedrooms,5 beds,3.5 baths,Show all 12 amenities,,,€72
https://www.airbnb.com/rooms/5248209?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,MIRAFLORES-SAN ISIDRO W/BATH FOR 2,Karla Johanna,Lima,1 bedroom,1 bed,1 shared bath,Show all 10 amenities,4.13,(33 reviews),€11
https://www.airbnb.com/rooms/40326274?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,Beautiful place infront of the Sea in Miraflores 3,Eric,Distrito de Lima,1 bedroom,2 beds,1 private bath,Show all 13 amenities,4.50,(4 reviews),€16
https://www.airbnb.com/rooms/16545896?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,Departamento en Miraflores muy céntrico y moderno,Julio,Distrito de Lima,2 bedrooms,3 beds,2 baths,Show all 15 amenities,4.86,(58 reviews),€40
https://www.airbnb.com/rooms/31382347?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,"MIRAFLORES prívate room, bathroom and entry!",Raul,Miraflores,1 bedroom,1 bed,1 private bath,Show all 32 amenities,4.71,(105 reviews),€15
https://www.airbnb.com/rooms/27880352?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,2nd NEXT 2 HILTON-FULLY EQUIPPED FLAT:5min KENNEDY,Iván,Miraflores,1 bedroom,1 bed,1 bath,Show all 26 amenities,4.91,(33 reviews),€23
https://www.airbnb.com/rooms/22077280?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,APARTMENT OCEAN VIEW IN MIRAFLORES.,Virginia,Miraflores,2 bedrooms,3 beds,2.5 baths,Show all 30 amenities,4.98,(40 reviews),€64
https://www.airbnb.com/rooms/34283746?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,Habitacion Principal a 10 minutos de Miraflores,Lissette,Lima,1 bedroom,1 bed,1.5 baths,Show all 20 amenities,5.0,(8 reviews),€11
https://www.airbnb.com/rooms/14272261?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=43ddf662-ad3c-7872-be2f-d8a8abeb5c9b&federated_search_id=ca0a1b2f-019b-4492-980c-bcd207c2dd23,In the heart of Barranco,Pamela,Distrito de Lima,3 bedrooms,4 beds,2 baths,Show all 18 amenities,4.76,(38 reviews),€30
https://www.airbnb.com/rooms/18292593?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Executive Apartment next to Miraflores San Isidro,Viviana,Surquillo,1 bedroom,2 beds,1 bath,Show all 39 amenities,4.94,(97 reviews),€32
https://www.airbnb.com/rooms/21579890?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Minidepartamento acogedor en el Centro de Lima,Monica,Cercado de Lima,1 bedroom,1 bed,1 bath,Show all 24 amenities,4.89,(9 reviews),€20
https://www.airbnb.com/rooms/22397750?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,ROOM 2 BLOCKS AWAY FROM KENNEDY PARK!,Lorena,Lima,1 bedroom,1 bed,1 private bath,Show all 28 amenities,4.61,(123 reviews),€12
https://www.airbnb.com/rooms/30321016?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,"Departamento, buena ubicación, San Borja",Ricardo,Cercado de Lima,1 bedroom,1 bed,1 bath,Show all 8 amenities,4.79,(14 reviews),€24
https://www.airbnb.com/rooms/32592866?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Moderno dpto con gym piscina zona bbq y lavanderia,Fabiola,Barranco,1 bedroom,2 beds,1 bath,Show all 18 amenities,4.78,(9 reviews),€29
https://www.airbnb.com/rooms/40582704?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Boutique and lovely apt. in romantic Barranco.,Pilar,Barranco,1 bedroom,2 beds,1 bath,Show all 24 amenities,,,€31
https://www.airbnb.com/rooms/33899272?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Apt 101 New Luxury Studio in San Isidro,Olga,San Isidro,1 bedroom,0 beds,1 bath,Show all 37 amenities,4.93,(14 reviews),€32
https://www.airbnb.com/rooms/19573659?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,★Beautiful❤️1bdr flat in Barranco#bestlocation!★,Lucia,Distrito de Lima,1 bedroom,1 bed,1 bath,Show all 35 amenities,4.82,(120 reviews),€31
https://www.airbnb.com/rooms/12784112?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,⭐️❤️✈Stunning Condo: Next to Miraflores Boardwalk,Luis,Miraflores,1 bedroom,1 bed,1 bath,Show all 37 amenities,4.85,(199 reviews),€48
https://www.airbnb.com/rooms/22617177?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Cauzy and Confortable Full Apartment,Freddy,San Miguel,2 bedrooms,2 beds,2 baths,Show all 28 amenities,4.85,(27 reviews),€17
https://www.airbnb.com/rooms/40512722?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,The Architect Studio,Diego,Barranco,Studio,2 beds,1 bath,Show all 19 amenities,,,€24
https://www.airbnb.com/rooms/36176385?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Comfortable Private Room near Miraflores,Andrea,Cercado de Lima,1 bedroom,1 bed,1 private bath,Show all 13 amenities,,,€12
https://www.airbnb.com/rooms/18670991?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Beautiful two bedroom apartment in Miraflores Lima,Cindy,Distrito de Lima,1 bedroom,1 bed,1 bath,Show all 14 amenities,4.79,(26 reviews),€28
https://www.airbnb.com/rooms/33308276?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Studio - Golf de San Isidro,Renzo,San Isidro,Studio,1 bed,1 bath,Show all 12 amenities,4.76,(25 reviews),€28
https://www.airbnb.com/rooms/20095044?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Apartment with door to the street,Enrique,Miraflores,1 bedroom,1 bed,1 bath,Show all 12 amenities,4.86,(49 reviews),€18
https://www.airbnb.com/rooms/40599815?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Nice appartment with pool near Miraflores,Ursula,Lima,1 bedroom,2 beds,1 bath,Show all 26 amenities,,,€31
https://www.airbnb.com/rooms/26394307?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,Cozy room w/cableTV near to Miraflores centrum,Erwin,Lima,1 bedroom,2 beds,1 shared bath,Show all 22 amenities,4.87,(38 reviews),€12
https://www.airbnb.com/rooms/33318636?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=b49bd8ad-4756-ce73-c0d2-6034c6b98ced&federated_search_id=17c66eb0-0642-4c83-81e1-f03dbf2b726d,3Room w/priv. bathroom near to Airport &Miraflores,Brenda,San Miguel,1 bedroom,1 bed,1 private bath,Show all 28 amenities,4.76,(54 reviews),€15
https://www.airbnb.com/rooms/38130413?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,Modern apartment just 25 minutes from the Airport,Luis Roberto,San Miguel,2 bedrooms,2 beds,1 bath,Show all 32 amenities,4.88,(25 reviews),€17
https://www.airbnb.com/rooms/33522599?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,Unique! 3BR Oasis in the heart of Miraflores,Veronica,Cercado de Lima,3 bedrooms,4 beds,2.5 baths,Show all 36 amenities,4.77,(39 reviews),€95
https://www.airbnb.com/rooms/39816448?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,Jesús María Loft + estacionamiento,Josué,Lima,1 bedroom,1 bed,1.5 baths,Show all 16 amenities,,,€16
https://www.airbnb.com/rooms/24932128?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,Agradable estancia en Miraflores para un huésped.,Mireya Del Carmen A.,Miraflores,1 bedroom,0 beds,2.5 baths,Show all 20 amenities,,,€8
https://www.airbnb.com/rooms/38482728?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,ACOGEDOR DEPARTAMENTO BARRANCO VISTA A LA CIUDAD,Franklin,Cercado de Lima,1 bedroom,1 bed,1 bath,Show all 31 amenities,4.88,(8 reviews),€40
https://www.airbnb.com/rooms/21950916?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,"New, cozy and modern Apt in principal avenue",Adriana,Pueblo Libre,1 bedroom,2 beds,1 bath,Show all 24 amenities,4.79,(35 reviews),€21
https://www.airbnb.com/rooms/18123952?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,"Barranco Lima, acogedor departamento, bien ubicado",Guillermo,Distrito de Barranco,1 bedroom,1 bed,1 bath,Show all 23 amenities,5.0,(5 reviews),€36
https://www.airbnb.com/rooms/36695359?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,Walk to Waterfront | Miraflores | Centric | 1BR,Rocket Flat,Miraflores,1 bedroom,1 bed,1 bath,Show all 26 amenities,5.0,(10 reviews),€36
https://www.airbnb.com/rooms/704415?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,Private Apt 15' to Airport/Historic Centre #3,Ronald,Lima,1 bedroom,2 beds,1 bath,Show all 19 amenities,4.39,(193 reviews),€13
https://www.airbnb.com/rooms/21068350?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,Great Place Near Historic Center of Lima,Adrián,Cercado de Lima,1 bedroom,1 bed,1.5 baths,Show all 22 amenities,4.84,(57 reviews),€20
https://www.airbnb.com/rooms/26639521?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,Oceanview Apartment between airport & Miraflores,Oscar,San Miguel,2 bedrooms,1 bed,2 baths,Show all 37 amenities,4.73,(66 reviews),€20
https://www.airbnb.com/rooms/29785104?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,109 New MiniLoft at the Heart of Barranco,Sandra,Lima,1 bedroom,1 bed,1 bath,Show all 25 amenities,4.68,(25 reviews),€24
https://www.airbnb.com/rooms/38602739?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,Acogedor Mini departamento,Grover,Magdalena del Mar,1 bedroom,1 bed,1 bath,Show all 5 amenities,4.45,(11 reviews),€14
https://www.airbnb.com/rooms/15589712?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,MODERNA HABITACION INDEPENDIENTE EN MIRAFLORES,Claudio,Distrito de Lima,1 bedroom,1 bed,1 bath,Show all 14 amenities,4.83,(23 reviews),€24
https://www.airbnb.com/rooms/33661907?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,Habitación amplia y cómoda con baño privado.,Ilonka,Miraflores,1 bedroom,1 bed,1 private bath,Show all 11 amenities,4.94,(32 reviews),€11
https://www.airbnb.com/rooms/40673992?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,"Alquiler de habitaciones, descanso ideal y seguro",Max,Rímac,3 bedrooms,4 beds,2.5 baths,Show all 10 amenities,,,€7
https://www.airbnb.com/rooms/23051665?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,"OceanView2,Safe & Close to the Airport/Miraflores❤️",Sergio,San Miguel,2 bedrooms,2 beds,2 baths,Show all 38 amenities,4.63,(115 reviews),€27
https://www.airbnb.com/rooms/31920619?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=4f9dc794-d3bd-c8be-54bd-f41528e7bbd2&federated_search_id=c58194d6-eb72-4de3-9370-51679bd09391,"Apartament Miraflores Beach, Boardwalk & Center",GonBat,Miraflores,2 bedrooms,2 beds,1.5 baths,Show all 31 amenities,4.82,(11 reviews),€35
https://www.airbnb.com/rooms/17297490?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,"Bedroom for 2, prvt bathroom, ocean view & pool",Norka,Magdalena del Mar,1 bedroom,1 bed,1 private bath,Show all 25 amenities,4.94,(102 reviews),€14
https://www.airbnb.com/rooms/34572360?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,"Céntrico, cómodo y moderno apartamento en Barranco",Giovanna,Lima,1 bedroom,1 bed,1 bath,Show all 28 amenities,4.83,(18 reviews),€34
https://www.airbnb.com/rooms/33274668?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,Spacious bedroom w/bathroom 5m from ocean/kennedy,Clément,Miraflores,1 bedroom,1 bed,2 baths,Show all 31 amenities,4.64,(44 reviews),€14
https://www.airbnb.com/rooms/16378586?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,Cozy Studio. Great Location. An Experienced Host.,Alex,Distrito de Lima,Studio,2 beds,1 bath,Show all 18 amenities,4.70,(159 reviews),€20
https://www.airbnb.com/rooms/39460773?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,En pleno corazón de Miraflores zona turística,Catalina,Lima,1 bedroom,2 beds,1 private bath,Show all 12 amenities,4.63,(8 reviews),€17
https://www.airbnb.com/rooms/23027051?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,Central - San Isidro,Adrián,Cercado de Lima,1 bedroom,1 bed,1 shared bath,Show all 17 amenities,5.0,(19 reviews),€10
https://www.airbnb.com/rooms/28834597?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,New Apt heart of Lima Tourists Attraction Number 2,Mirco,Cercado de Lima,Studio,2 beds,1 bath,Show all 15 amenities,4.64,(97 reviews),€22
https://www.airbnb.com/rooms/32407142?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,1 Bedroom Apartment Great location!! Miraflores!!,Jorge,Miraflores,1 bedroom,1 bed,1 bath,Show all 11 amenities,4.92,(66 reviews),€37
https://www.airbnb.com/rooms/39236128?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,Club House 1501 SEAVIEW,Vanessa,La Perla,1 bedroom,1 bed,1 bath,Show all 17 amenities,4.80,(10 reviews),€24
https://www.airbnb.com/rooms/29681281?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,Excelente habitación privada en San Isidro,Sunset,San Isidro,1 bedroom,1 bed,1 private bath,Show all 16 amenities,,,€10
https://www.airbnb.com/rooms/37808579?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,1 BD / Apartment/ Miraflores Central PARK KENNEDY,Angie,Miraflores,1 bedroom,2 beds,1 bath,Show all 24 amenities,4.86,(14 reviews),€34
https://www.airbnb.com/rooms/16915662?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,MINI STUDIO Miraflores -2 blocks Parque Kennedy,Cecilia Emperatriz,Lima,1 bedroom,1 bed,1 bath,Show all 31 amenities,4.69,(140 reviews),€21
https://www.airbnb.com/rooms/38580315?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,FullRoom: #Miraflores #VoyagerHouse - ORGANOS PI1,Martin & Fran,Miraflores,1 bedroom,3 beds,1 bath,Show all 31 amenities,4.80,(5 reviews),€15
https://www.airbnb.com/rooms/16919867?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,"Departamento frente al mar en Lima, San Miguel.",Jose,Distrito de Lima,2 bedrooms,2 beds,2 baths,Show all 37 amenities,4.59,(44 reviews),€27
https://www.airbnb.com/rooms/13324024?location=Lima%2C%20Peru&adults=1&check_in=2020-02-01&check_out=2020-02-08&previous_page_section_name=1000&search_id=7b87634b-d787-3ee6-364e-4faf40feb41f&federated_search_id=a1431332-b4b0-45c5-bfe9-79017b7fe87b,Private Room Miraflores,Alejandra,Miraflores,1 bedroom,1 bed,1 private bath,Show all 15 amenities,4.48,(27 reviews),€13
